,ID,subject,subject_clean,Len
31256,1261, 'get',get,1
31257,1261,'low bright image',low bright image,3
31258,1261," 'pixeled """"'",pixeled,1
31259,1261, 'watch',watch,1
31260,1261, 'movie',movie,1
31261,1261, 'annoy',annoy,1
31263,1261,'`` battery doesnt long',battery doesnt long,3
31264,1261," 'much either """"'",much either,2
31265,1261,'positive thing',positive thing,2
31266,1261, 'portability',portability,1
31267,1262,'not use unless',not use unless,3
31268,1262, 'wifi network',wifi network,2
31269,1262, 'portable projector',portable projector,2
31270,1262, 'connect',connect,1
31271,1262,'not work like',not work like,3
31272,1262, 'use',use,1
31273,1262, 'stream',stream,1
31274,1262, 'phone',phone,1
31275,1262, 'great',great,1
31276,1262, 'cast',cast,1
31277,1263,"'`` remote doesnt work """"'",remote doesnt work,3
31278,1263,'not project onto',not project onto,3
31279,1263, 'picture show',picture show,2
31280,1263, 'ceiling',ceiling,1
31281,1263,'special stand',special stand,2
31282,1263, 'sort',sort,1
31283,1263, 'rig',rig,1
31284,1263, 'place',place,1
31285,1263, 'need',need,1
31286,1263, 'hold',hold,1
31287,1263, 'ghetto',ghetto,1
31288,1263, 'create',create,1
31289,1263, 'buy',buy,1
31290,1263,'utter garbage',utter garbage,2
31291,1263, 'software',software,1
31292,1263,'not worth half',not worth half,3
31293,1263, 'price',price,1
31294,1263,'sincerely wish ill',sincerely wish ill,3
31295,1263, 'trash',trash,1
31296,1263, 'piece',piece,1
31297,1263, 'design',design,1
31298,1264,'pro excellent product design',pro excellent product design,4
31299,1264,'high quality material',high quality material,3
31300,1264,'light weight portability',light weight portability,3
31301,1264,'high screen video quality',high screen video quality,4
31302,1264,'phone without wifi',phone without wifi,3
31303,1264, 'work great',work great,2
31304,1264, 'screen mirror',screen mirror,2
31305,1264,'con fan noise',con fan noise,3
31306,1264, 'projector',projector,1
31307,1264,'`` screen slant',screen slant,2
31308,1264, 'side ...',side,1
31309,1264, 'dont like',dont like,2
31311,1264,'return',return,1
31312,1265,'coworker get',coworker get,2
31313,1265,'really talk',really talk,2
31314,1265,'disappointed',disappointed,1
31315,1265, 'bought',bought,1
31316,1265,'set',set,1
31317,1265, 'fussy',fussy,1
31318,1265,'“ mouse ”',“ mouse ”,3
31319,1265, '“ controller ”',“ controller ”,3
31320,1265, 'kept weirdly wonking',kept weirdly wonking,3
31321,1265, 'set',set,1
31322,1265,'two night',two night,2
31323,1265, 'use',use,1
31324,1265, 'kicker',kicker,1
31325,1265,'right',right,1
31326,1265, 'movie',movie,1
31327,1265, 'middle',middle,1
31328,1265,'say “ update available ”',say “ update available ”,5
31329,1265, 'update',update,1
31330,1265, 'screen',screen,1
31331,1265, 'button',button,1
31332,1265, 'blank',blank,1
31333,1265,'postpone',postpone,1
31334,1265,'update',update,1
31335,1265,'go back',go back,2
31336,1265, 'movie',movie,1
31337,1265,'fussy pant',fussy pant,2
31338,1265, 'update',update,1
31339,1265, 'thing',thing,1
31340,1266,'ui',ui,1
31341,1266, 'terrible',terrible,1
31342,1266,'remote app',remote app,2
31343,1266, 'terrible',terrible,1
31344,1266,'not expect quality picture',not expect quality picture,4
31345,1266, 'not watch youtube',not watch youtube,3
31346,1266, 'not bad',not bad,2
31347,1266, 'prime video',prime video,2
31348,1266, 'projector',projector,1
31349,1266,'see picture clearly',see picture clearly,3
31350,1266, 'pretty dark',pretty dark,2
31351,1266, 'room',room,1
31352,1266,'iphone speaker',iphone speaker,2
31353,1266, 'speaker',speaker,1
31354,1266, 'slightly',slightly,1
31355,1266, 'preferable',preferable,1
31356,1266,'not last long',not last long,3
31357,1266, 'battery',battery,1
31358,1266,'entire movie without get',entire movie without get,4
31359,1266, '20 warn screen',20 warn screen,3
31360,1266, 'not get',not get,2
31361,1267,'not bright enough',not bright enough,3
31362,1267, 'commercial use',commercial use,2
31363,1267,'return',return,1
31364,1267, 'different',different,1
31365,1267, 'bought',bought,1
31366,1267,'large',large,1
31367,1267, 'brighter',brighter,1
31368,1267,'less expensive',less expensive,2
31369,1268,'not user friendly',not user friendly,3
31370,1268, 'system',system,1
31371,1268, 'interface',interface,1
31372,1268,'truly lackluster',truly lackluster,2
31373,1268, 'picture quality',picture quality,2
31374,1268,'not great',not great,2
31375,1268, 'term',term,1
31376,1268, 'quality',quality,1
31377,1268, 'cute',cute,1
31378,1268, 'convenient',convenient,1
31379,1269,'price',price,1
31380,1269, 'portable',portable,1
31381,1269, 'cool',cool,1
31382,1269, 'convenient',convenient,1
31383,1269, 'concept',concept,1
31384,1269,'not really worth',not really worth,3
31385,1269,'miss',miss,1
31386,1269, 'hit',hit,1
31387,1269, 'crummy',crummy,1
31388,1269, 'brightness',brightness,1
31389,1269, 'apps',apps,1
31390,1269,'mostly miss',mostly miss,2
31391,1269,'small selection',small selection,2
31392,1269, 'not work',not work,2
31393,1269, 'actually work',actually work,2
31394,1269, 'load',load,1
31395,1269,'meh',meh,1
31396,1270,'not workupdated firmware',not workupdated firmware,3
31397,1270, 'not get youtube',not get youtube,3
31398,1270, 'kept get',kept get,2
31399,1270, 'work',work,1
31400,1270, 'window',window,1
31401,1270, 'read',read,1
31402,1270, 'hdmi',hdmi,1
31403,1270,'update',update,1
31404,1270, 'support',support,1
31405,1270, 'request',request,1
31406,1270, 'put',put,1
31407,1270, 'need',need,1
31408,1270, 'firmware',firmware,1
31409,1270,'really disappointed',really disappointed,2
31410,1270, 'video',video,1
31411,1270, 'send',send,1
31412,1270, 'problems',problems,1
31413,1270, 'ask',ask,1
31414,1270,'love',love,1
31415,1270, 'design',design,1
31416,1270,'not work',not work,2
31417,1271,'work amazingly well',work amazingly well,3
31418,1271, 'dark room',dark room,2
31419,1271, 'cool concept',cool concept,2
31420,1271,'extremely easy',extremely easy,2
31421,1271, 'use',use,1
31422,1271,'ultimately return',ultimately return,2
31423,1271, 'not align',not align,2
31424,1271, 'use',use,1
31425,1271, 'strength',strength,1
31426,1271, 'product',product,1
31427,1271, 'product',product,1
31428,1271, 'e',e,1
31429,1271,'standard',standard,1
31430,1271, 'room',room,1
31431,1271, 'picture',picture,1
31432,1271, 'not',not,1
31433,1271, 'light',light,1
31434,1272,'youcons low video quality',youcons low video quality,4
31435,1272, 'poor sound quality',poor sound quality,3
31436,1272, 'pro small enough',pro small enough,3
31437,1272, 'take',take,1
31438,1272, 'speaker',speaker,1
31439,1273,'2 star instead',2 star instead,3
31440,1273, 'operating system',operating system,2
31441,1273, 'incredible trouble',incredible trouble,2
31442,1273, 'great size',great size,2
31443,1273, 'reason',reason,1
31444,1273, 'brightness',brightness,1
31445,1273, '1',1,1
31446,1273,'play',play,1
31447,1273, 'nothing',nothing,1
31448,1273,'literally nothing',literally nothing,2
31449,1273,'not work',not work,2
31450,1273, 'return',return,1
31451,1273,'not work either',not work either,3
31452,1273, 'google play store',google play store,3
31453,1273, 'send',send,1
31454,1274,'stop work 13 month',stop work 13 month,4
31455,1274, 'not recommend buying',not recommend buying,3
31456,1274, 'use',use,1
31457,1274,'work',work,1
31458,1274,'sound quality',sound quality,2
31459,1274, 'size',size,1
31460,1274, 'good',good,1
31461,1274,'portable projector',portable projector,2
31462,1274, 'picture quality',picture quality,2
31463,1274, 'ok',ok,1
31464,1274, 'brightness',brightness,1
31465,1274,'not use',not use,2
31466,1274, 'max',max,1
31467,1274, 'heavily',heavily,1
31468,1274,'5 hour per week',5 hour per week,4
31469,1274, 'always indoors',always indoors,2
31470,1274,'month past warranty',month past warranty,3
31471,1274, 'device stop take',device stop take,3
31472,1274, 'charge 13 month',charge 13 month,3
31473,1274, 'since',since,1
31475,1274,"'fix """"'",fix,1
31476,1274, 'solution',solution,1
31477,1274,'recommend not waste',recommend not waste,3
31478,1274, 'last approximately',last approximately,2
31479,1274, 'year',year,1
31480,1274, 'something',something,1
31481,1274, 'money',money,1
31482,1275,'sound',sound,1
31483,1275, 'picture',picture,1
31484,1275, 'good',good,1
31485,1275,'apps constantly crash',apps constantly crash,3
31486,1275, 'apps disney',apps disney,2
31487,1275, 'majority',majority,1
31488,1275, 'issue',issue,1
31489,1275,'netflix etc therefore make',netflix etc therefore make,4
31490,1275, 'item useless',item useless,2
31491,1276,'upset',upset,1
31492,1276,'used',used,1
31493,1276, 'scratch',scratch,1
31494,1276, 'revive',revive,1
31495,1276, 'return',return,1
31496,1276, 'remote',remote,1
31497,1276, 'notice',notice,1
31498,1276, 'miss',miss,1
31499,1276, 'lens',lens,1
31500,1277,'work',work,1
31501,1277, 'subscribe',subscribe,1
31502,1277, 'projector',projector,1
31503,1277, 'netflix',netflix,1
31504,1277, 'mean',mean,1
31505,1277, 'come',come,1
31506,1277, 'apps',apps,1
31507,1277,'etc',etc,1
31508,1277,'monthly fee',monthly fee,2
31509,1277, 'pay',pay,1
31510,1277,'not work',not work,2
31511,1277, 'movie apps',movie apps,2
31512,1277, 'phone',phone,1
31513,1277,'not use',not use,2
31514,1277, 'movie apps',movie apps,2
31515,1277, 'projector',projector,1
31516,1277, 'phone',phone,1
31517,1277, 'downfall',downfall,1
31518,1278,'use',use,1
31519,1278, 'projector',projector,1
31520,1278, 'great',great,1
31521,1278, 'easy',easy,1
31522,1278,'3 week',3 week,2
31523,1278, 'return',return,1
31524,1278,'company could not get',company could not get,4
31525,1278, 'mirror cast',mirror cast,2
31526,1278, 'talk',talk,1
31527,1278, 's9',s9,1
31528,1278, 'mainly',mainly,1
31529,1278, 'bought',bought,1
31530,1279,'inside fan',inside fan,2
31531,1279, 'cpu fan',cpu fan,2
31532,1279, 'loud',loud,1
31534,1279,'not support google play ...',not support google play,4
31535,1280,'not hold charge',not hold charge,3
31536,1280, 'work',work,1
31537,1280, 'well',well,1
31538,1280, 'long',long,1
31539,1280,'not charge',not charge,2
31540,1280, 'use',use,1
31541,1280,'stream apps',stream apps,2
31542,1280, 'not work',not work,2
31543,1280, 'half',half,1
31544,1281,'okay product',okay product,2
31545,1281, 'expensive',expensive,1
31546,1281,'wish',wish,1
31547,1281, 'could',could,1
31548,1281, 'brighter',brighter,1
31549,1281,'much well range capacity',much well range capacity,4
31550,1281, 'well',well,1
31551,1281, 'remove',remove,1
31552,1281, 'pixelation',pixelation,1
31553,1282,'image not',image not,2
31554,1282, 'sharp',sharp,1
31555,1282, 'quality',quality,1
31556,1282,'acceptable',acceptable,1
31557,1282,'not competitive either',not competitive either,3
31558,1282, 'price',price,1
31559,1282,'stop work',stop work,2
31560,1282, '5 month',5 month,2
31561,1282, 'use',use,1
31562,1283,'batter suck',batter suck,2
31563,1283, 'trash',trash,1
31564,1283,'not charge',not charge,2
31565,1283, 'use',use,1
31566,1283,'not charge',not charge,2
31567,1283, 'plug',plug,1
31568,1283,'not gotten',not gotten,2
31569,1283, 'battery life',battery life,2
31570,1283, '16 since',16 since,2
31571,1283, 'open',open,1
31572,1283,'return',return,1
31573,1283, 'late',late,1
31574,1283,'money dont recommend',money dont recommend,3
31575,1283, 'total waste',total waste,2
31576,1284,'product yet till',product yet till,3
31577,1284, '600 ansi lumen',600 ansi lumen,3
31578,1284, 'not recommend',not recommend,2
31579,1284, 'purchase',purchase,1
31580,1284, 'develope',develope,1
31581,1284, 'brightness',brightness,1
31582,1285,'senior management meeting',senior management meeting,3
31583,1285, 'various',various,1
31584,1285, 'use',use,1
31585,1285, 'thing',thing,1
31586,1285, 'bought',bought,1
31587,1285,'waste',waste,1
31588,1285, 'money',money,1
31589,1285,'horrible',horrible,1
31590,1285, 'clarity',clarity,1
31591,1285,'training session utilize',training session utilize,3
31592,1285, 'use',use,1
31593,1285, 'try',try,1
31594,1285, 'screen',screen,1
31595,1285, 'run',run,1
31596,1285, 'read',read,1
31597,1285, 'print',print,1
31598,1285, 'blurry',blurry,1
31599,1285, 'able',able,1
31600,1285,'watch movie',watch movie,2
31601,1285, 'buying',buying,1
31602,1285,'problem',problem,1
31603,1285,'purpose',purpose,1
31604,1285,'total waste',total waste,2
31605,1285, 'money',money,1
31606,1285,'not recommend',not recommend,2
31607,1285, 'product',product,1
31608,1285,'could return',could return,2
31609,1285, 'box sooner',box sooner,2
31610,1285, 'wish',wish,1
31611,1285, 'take',take,1
31612,1286,'great concept',great concept,2
31613,1286,'darker room',darker room,2
31614,1286, 'use',use,1
31615,1286, 'bought',bought,1
31616,1286,'good',good,1
31617,1286,'later',later,1
31618,1286,'lightly lit room',lightly lit room,3
31619,1286, 'picture quality',picture quality,2
31620,1286, 'not happy',not happy,2
31621,1286, 'use',use,1
31622,1286, 'brightness',brightness,1
31623,1286,'return',return,1
31624,1287,'size',size,1
31625,1287, 'cost',cost,1
31626,1287,'picture quality',picture quality,2
31627,1287, 'excellent',excellent,1
31628,1287, 'brightness',brightness,1
31629,1287,'remote',remote,1
31630,1287, 'apps',apps,1
31631,1287,'however',however,1
31632,1287, 'horrible',horrible,1
31633,1287,'use',use,1
31634,1287, 'flaky',flaky,1
31635,1287, 'difficult',difficult,1
31636,1287,'useful',useful,1
31637,1287, 'software',software,1
31638,1287, 'run',run,1
31639,1287, 'projector',projector,1
31640,1287, 'far',far,1
31641,1288,'great picture quality',great picture quality,3
31642,1288, 'not',not,1
31643,1289,'`` remote doesnt work',remote doesnt work,3
31644,1289,'picture doesnt focus fully',picture doesnt focus fully,4
31645,1289," 'big """"'",big,1
31646,1289, 'picture',picture,1
31647,1289, 'side',side,1
31648,1289,'not worth',not worth,2
31649,1289, 'money',money,1
31650,1290,'try three different hdmi cord',try three different hdmi cord,5
31651,1290,'not recognize',not recognize,2
31652,1290, 'hdmi input',hdmi input,2
31653,1290, 'projector',projector,1
31654,1290,'similar product',similar product,2
31655,1290, 'return product',return product,2
31656,1290, 'another brand',another brand,2
31657,1290, 'look',look,1
31658,1291,'speaker',speaker,1
31659,1291, 'delay',delay,1
31660,1291, 'bluetooth',bluetooth,1
31661,1291,'delayed behind',delayed behind,2
31662,1291, 'sound',sound,1
31663,1291, 'movie',movie,1
31664,1291,"'money """"'",money,1
31665,1291, 'waste',waste,1
31667,1291,'use bluetooth speaker',use bluetooth speaker,3
31668,1291, 'item',item,1
31669,1291, 'bought',bought,1
31670,1291,'therefore cant use speaker',therefore cant use speaker,4
31671,1291, 'not good without',not good without,3
31672,1291, 'bluetooth speaker',bluetooth speaker,2
31673,1291, 'speaker',speaker,1
31674,1291, 'syncs',syncs,1
31675,1291, 'sound',sound,1
31676,1291, 'delay',delay,1
31677,1292,'year',year,1
31678,1292, 'less',less,1
31679,1292,'project screen crack',project screen crack,3
31680,1292, 'reason',reason,1
31681,1293,'joke product maybe',joke product maybe,3
31682,1293, 'not expensive',not expensive,2
31683,1294,'disappointed',disappointed,1
31684,1294,'return period',return period,2
31685,1294, 'not use',not use,2
31686,1294, 'til',til,1
31687,1294,'remote control',remote control,2
31688,1294, 'picture blurry',picture blurry,2
31689,1294, 'gray',gray,1
31690,1294,'not enough apps load',not enough apps load,4
31691,1295,'love',love,1
31692,1295,'stream apps work',stream apps work,3
31693,1295, 'none',none,1
31694,1295,'never show movie',never show movie,3
31695,1295, 'log',log,1
31696,1295, 'let',let,1
31697,1295, 'anything',anything,1
31698,1295,'“ copyright ” even though',“ copyright ” even though,5
31699,1295, 'not even use screen mirror',not even use screen mirror,5
31700,1295, 'stream',stream,1
31701,1295, 'replacement',replacement,1
31702,1295, 'phone',phone,1
31703,1295, 'apps',apps,1
31704,1296,'work without wifi',work without wifi,3
31705,1296, 'suppose',suppose,1
31706,1296, 'nebula',nebula,1
31707,1296,'not work alone',not work alone,3
31708,1296, 'hdmi chord',hdmi chord,2
31709,1296, 'thought',thought,1
31710,1296, 'picture',picture,1
31711,1296, 'brighter',brighter,1
31712,1297,"'past 4 week """"'",past 4 week,3
31713,1297, '`` ive',ive,1
31714,1297, 'use',use,1
31715,1297, 'product',product,1
31716,1297,'first',first,1
31717,1297,'everything work fine',everything work fine,3
31718,1297,'two week',two week,2
31719,1297,'remote control start',remote control start,3
31720,1297, 'malfunction',malfunction,1
31721,1297,'try',try,1
31722,1297, 'press',press,1
31723,1297, 'button',button,1
31725,1297,'click multiple time',click multiple time,3
31726,1297," 'intend """"'",intend,1
31727,1297, 'doesnt work',doesnt work,2
31729,1297,'remote power button doesnt work',remote power button doesnt work,5
31730,1297, 'since',since,1
31731,1297,'every single time',every single time,3
31732,1297, 'turn',turn,1
31733,1297, 'get',get,1
31734,1297,'minor inconvenience',minor inconvenience,2
31735,1297," 'annoy """"'",annoy,1
31736,1297, 'nonetheless',nonetheless,1
31737,1298,'watch crunchyroll',watch crunchyroll,2
31738,1298, 'pair w',pair w,2
31739,1298, 'iphone',iphone,1
31740,1298, 'bought',bought,1
31741,1298,'youtube',youtube,1
31742,1298,'netflix hulu',netflix hulu,2
31743,1298,'not work',not work,2
31744,1298, 'etc ...',etc,1
31745,1298, 'software',software,1
31746,1298,'not even mirror screen',not even mirror screen,4
31747,1298,'awful product',awful product,2
31748,1298,'not buy',not buy,2
31749,1298, 'please',please,1
31750,1299,'broken remote',broken remote,2
31751,1299,'app crash',app crash,2
31752,1299,'youtube tv',youtube tv,2
31753,1299, 'option',option,1
31754,1299, 'not',not,1
31755,1299,'hbo',hbo,1
31756,1299,'etc',etc,1
31757,1300,'really love',really love,2
31758,1300, 'portable',portable,1
31759,1300, 'accessible',accessible,1
31760,1300,'awesome',awesome,1
31762,1300,'however',however,1
31763,1300,'8 month since',8 month since,3
31764,1300, 'bought',bought,1
31765,1300,'treat',treat,1
31766,1300, 'care',care,1
31767,1300,'work sometimes',work sometimes,2
31768,1300, 'charge port',charge port,2
31769,1300, 'loose',loose,1
31770,1300,'well quality',well quality,2
31771,1300, 'definitely think',definitely think,2
31772,1300, 'product',product,1
31773,1300,'unless',unless,1
31774,1300, 'fluke',fluke,1
31775,1300,'contact',contact,1
31776,1301,'nice projector',nice projector,2
31777,1301, 'send',send,1
31778,1301, 'nebula',nebula,1
31779,1301, 'end',end,1
31780,1301, 'back',back,1
31781,1301,'output via headphone jack',output via headphone jack,4
31782,1301, 'play movie via hdmi',play movie via hdmi,4
31783,1301, 'tiny amp',tiny amp,2
31784,1301, 'regular projector',regular projector,2
31785,1301, 'bluetooth audio',bluetooth audio,2
31786,1301, 'hdmi',hdmi,1
31787,1301, 'year',year,1
31788,1301, 'speakers',speakers,1
31789,1301, 'nebula',nebula,1
31790,1301,'normally',normally,1
31791,1301, 'fine',fine,1
31792,1301,'pair mode jbl',pair mode jbl,3
31793,1301, 'nebula right next',nebula right next,3
31794,1301, '2 bluetooth speaker',2 bluetooth speaker,3
31795,1301, 'bluetooth headphone',bluetooth headphone,2
31796,1301, 'watch movie',watch movie,2
31797,1301, 'single person',single person,2
31798,1301, 'outside even',outside even,2
31799,1301, 'use',use,1
31800,1301, 'head',head,1
31801,1301, 'example',example,1
31802,1301, 'example',example,1
31803,1301,'try',try,1
31804,1301,'max volume output',max volume output,3
31805,1301, 'mainly project outside',mainly project outside,3
31806,1301, '2 small speaker',2 small speaker,3
31807,1301, 'not loud enough',not loud enough,3
31808,1301, 'not loud enough',not loud enough,3
31809,1301, 'bluetooth amp 2',bluetooth amp 2,3
31810,1301, 'not enough',not enough,2
31811,1301, 'mini amp',mini amp,2
31812,1301, 'old setup',old setup,2
31813,1301, 'go back',go back,2
31814,1301, 'even purchase',even purchase,2
31815,1301, 'loud',loud,1
31816,1301, 'bluetooth',bluetooth,1
31817,1301, 'well',well,1
31818,1301, 'want',want,1
31819,1301, 'summer',summer,1
31820,1301, 'sound',sound,1
31821,1301, 'possibly',possibly,1
31822,1301, 'nebula',nebula,1
31823,1301, 'limit',limit,1
31824,1301, 'crank',crank,1
31825,1301, 'anyway',anyway,1
31826,1301, 'amazon',amazon,1
31827,1301,'somewhat small space',somewhat small space,3
31828,1301, '100 indoors',100 indoors,2
31829,1301, 'use',use,1
31830,1301,'not really work',not really work,3
31831,1301, 'last thing plex',last thing plex,3
31832,1301, 'could tell',could tell,2
31833,1301, 'volume',volume,1
31834,1301, 'issue',issue,1
31835,1301,'5ghz network right next',5ghz network right next,4
31836,1301, 'ap',ap,1
31837,1301,'powerful desktop',powerful desktop,2
31838,1301, 'plex',plex,1
31839,1301,"'`` server not powerful enough """" error'",server not powerful enough error,5
31840,1301, 'not',not,1
31841,1301, 'huge deal',huge deal,2
31842,1301, 'error',error,1
31843,1301, 'conversion transcoding',conversion transcoding,2
31844,1301, 'give',give,1
31845,1301, 'due',due,1
31846,1301,'not work',not work,2
31847,1301, 'plex',plex,1
31848,1301, 'likely',likely,1
31849,1301, 'buying',buying,1
31850,1301, 'aware',aware,1
31851,1302,'moderately lit room',moderately lit room,3
31852,1302, 'light power',light power,2
31853,1302, '6 foot',6 foot,2
31854,1302, 'screen',screen,1
31855,1302, 'not',not,1
31856,1302, 'brightness',brightness,1
31857,1303,'package',package,1
31858,1303,'sale',sale,1
31859,1303, 'return',return,1
31860,1303, 'purchase',purchase,1
31861,1303, '250',250,1
31862,1303,'speaker',speaker,1
31863,1303, 'poor',poor,1
31864,1303,'pixelated',pixelated,1
31865,1303, 'display',display,1
31866,1303, 'dim',dim,1
31867,1303,'nice',nice,1
31868,1303, 'interface',interface,1
31870,1303,'however',however,1
31871,1303,'youtube app',youtube app,2
31872,1303, 'junk',junk,1
31873,1303,'not cast',not cast,2
31874,1304,'dont find hbo app',dont find hbo app,4
31875,1304, 'give 3 star',give 3 star,3
31876,1304, 'not able',not able,2
31877,1304, 'youtube',youtube,1
31878,1304, 'login',login,1
31879,1304, 'download',download,1
31880,1304,'thing',thing,1
31881,1304, 'rest',rest,1
31882,1304, 'love',love,1
31883,1304, 'feature',feature,1
31884,1304, 'annoy',annoy,1
31885,1305,'low quality',low quality,2
31886,1305, 'surprised',surprised,1
31887,1305, 'price',price,1
31888,1306,'doesnt support many apps',doesnt support many apps,4
31890,1306,'device via bluetooth let alone',device via bluetooth let alone,5
31891,1306, 'trouble connect',trouble connect,2
31892,1306," 'app """"'",app,1
31893,1306,'bad experience',bad experience,2
31894,1306, 'around',around,1
31895,1306,'live chat',live chat,2
31896,1306, 'robot',robot,1
31897,1306,'blah',blah,1
31898,1306,'sorry',sorry,1
31899,1306,'really want',really want,2
31900,1306, 'product',product,1
31901,1306, 'like',like,1
31902,1307,'`` dont waste',dont waste,2
31903,1307," '1 """"'",1,1
31904,1307, 'money',money,1
31905,1307,'bright enough',bright enough,2
31906,1307, 'display',display,1
31907,1307, 'dark',dark,1
31908,1307, '2',2,1
31909,1307,'get constant error message require u',get constant error message require u,6
31910,1307, 'hdmi port manually',hdmi port manually,3
31911,1307, 'remote control hit',remote control hit,3
31912,1307, 'hdmi option',hdmi option,2
31913,1307, 'unplug reconnect',unplug reconnect,2
31914,1307, 'home button',home button,2
31915,1307, 'hit',hit,1
31916,1307, 'via',via,1
31917,1308,'outside without wifi',outside without wifi,3
31918,1308, 'not seem',not seem,2
31919,1308, 'mirror screen',mirror screen,2
31920,1308, 'iphone',iphone,1
31921,1308,'projector need',projector need,2
31922,1308, 'wifi',wifi,1
31923,1308, 'phone',phone,1
31924,1308,'projector outside',projector outside,2
31925,1308, 'use',use,1
31926,1309,'low ambient lightwouldn not recommend',low ambient lightwouldn not recommend,5
31927,1309, 'watch anything',watch anything,2
31928,1309, 'see anything',see anything,2
31929,1309, 'use',use,1
31930,1309, 'receive',receive,1
31931,1309, 'productbrightness',productbrightness,1
31932,1309, 'hard',hard,1
31933,1309, 'even',even,1
31934,1309, 'bad',bad,1
31935,1310,'`` yes',yes,1
31936,1310, 'small',small,1
31937,1310,"'situation """"'",situation,1
31938,1310, 'brightness make',brightness make,2
31939,1310, 'useless',useless,1
31940,1310, '80',80,1
31941,1310,'way',way,1
31942,1310, 'dull',dull,1
31943,1310,'`` dont bother',dont bother,2
31944,1310, 'daylight saving',daylight saving,2
31945,1310, 'camp',camp,1
31947,1311,'first month',first month,2
31948,1311, 'product',product,1
31949,1311, 'issue',issue,1
31950,1311,'1 frame « \\\\ xa0jump \\\\ xa0 » « \\\\ xa0glitch \\\\ xa0 »',1 frame « xa0jump xa0 » « xa0glitch xa0 »,10
31951,1311, 'image switch colorspace time',image switch colorspace time,4
31952,1311, 'product default',product default,2
31953,1311, 'time',time,1
31954,1312,'positive small',positive small,2
31955,1312,'decent picture qualitynegatives loud fan run',decent picture qualitynegatives loud fan run,6
31956,1312, 'entire time',entire time,2
31957,1312,'useless remote',useless remote,2
31958,1313,'regret',regret,1
31959,1313, 'purchase',purchase,1
31960,1313,'operates much well',operates much well,3
31961,1313, 'nebula ii',nebula ii,2
31962,1313, 'collect dust',collect dust,2
31963,1313, 'bought',bought,1
31964,1313,'touchycharger port',touchycharger port,2
31965,1313, 'old usb',old usb,2
31966,1313, 'irthe image',irthe image,2
31967,1313, 'dimhdmi port',dimhdmi port,2
31968,1313, 'remote',remote,1
31969,1313, 'model',model,1
31970,1313, 'discontinued',discontinued,1
31971,1314,'not play copyright program',not play copyright program,4
31972,1314, 'amazon apple ect',amazon apple ect,3
31973,1314, 'seem pointless',seem pointless,2
31974,1314, 'screen share',screen share,2
31975,1314, 'mobile phone',mobile phone,2
31976,1314, 'want',want,1
31977,1314, 'netflix',netflix,1
31978,1314, 'internet',internet,1
31979,1314, 'dont',dont,1
31980,1314, 'camp',camp,1
31981,1314, 'bought',bought,1
31982,1315,'idea',idea,1
31983,1315, 'great',great,1
31984,1315,'upgrade model',upgrade model,2
31985,1315, 'maybe need',maybe need,2
31986,1315, 'go',go,1
31987,1315,'small amount',small amount,2
31988,1315, 'pretty quiet',pretty quiet,2
31989,1315, 'picture quality',picture quality,2
31990,1315, 'unusable',unusable,1
31991,1315, 'sound',sound,1
31992,1315, 'set',set,1
31993,1315, 'light',light,1
31994,1315, 'even',even,1
31995,1315,'dark quiet place',dark quiet place,3
31996,1315, 'projector',projector,1
31997,1315, 'great',great,1
31998,1316,'`` battery doesnt charge',battery doesnt charge,3
31999,1316, 'doesnt last',doesnt last,2
32000,1316, 'time described',time described,2
32001,1316," 'description """"'",description,1
32002,1316, '100',100,1
32003,1316,'buy',buy,1
32004,1317,'picture quality',picture quality,2
32005,1317, 'picture',picture,1
32006,1317, 'title',title,1
32007,1317, 'not',not,1
32008,1317, 'gt',gt,1
32009,1317, 'get',get,1
32010,1317,'try',try,1
32011,1317, 'setting',setting,1
32012,1317, 'reset',reset,1
32013,1317, 'lot',lot,1
32015,1317,'return',return,1
32016,1317, 'need',need,1
32017,1318,'quality',quality,1
32018,1318, 'expensive',expensive,1
32019,1318,'want well quality',want well quality,3
32020,1318, 'product',product,1
32021,1318, 'expensive',expensive,1
32022,1318, 'even',even,1
32023,1318,'return item',return item,2
32024,1318, 'not sure',not sure,2
32025,1318, 'stay',stay,1
32026,1318, 'brand',brand,1
32027,1318, '500',500,1
32028,1319,'sound go scratchy',sound go scratchy,3
32029,1319, 'quiet',quiet,1
32030,1319,'unfortunate',unfortunate,1
32031,1320,'work well',work well,2
32032,1320, 'temporary situation',temporary situation,2
32033,1320, 'not use',not use,2
32034,1320, 'not',not,1
32035,1320, 'tv',tv,1
32036,1320, 'love',love,1
32037,1320, 'girlfriend',girlfriend,1
32039,1321,'not clear',not clear,2
32040,1321, '`` resulution',resulution,1
32041,1321,'doesnt change much',doesnt change much,3
32042,1321, 'adjustment knob',adjustment knob,2
32043,1321,'battery drainage quick',battery drainage quick,3
32044,1321,"'home use """"'",home use,2
32045,1321, 'perfrct high',perfrct high,2
32046,1321, 'must important',must important,2
32047,1321, 'infrontnot good',infrontnot good,2
32048,1321, 'screen size',screen size,2
32049,1321, 'screen',screen,1
32050,1321, 'zoon',zoon,1
32051,1321, 'projector',projector,1
32052,1321, 'match',match,1
32053,1321, 'length',length,1
32054,1321, 'hard',hard,1
32055,1321, 'find',find,1
32056,1321, 'adjust',adjust,1
32057,1322,'samsung phone',samsung phone,2
